1502.135	1500.859	-0.82370501	0.56685205
484.8307	485.0009	-0.82409598	0.56632747
571.2491	571.1395	-0.82409187	0.56632999
520.7582	520.855	-0.82314341	0.56770968
621.4312	621.4778	-0.82316613	0.56767267
1422.926	1422.501	-0.82323966	0.5675313
1743.838	1743.254	-0.82325891	0.56748828
1752.353	1751.612	-0.82328068	0.56745629
1864.049	1863.291	-0.82332491	0.5673867
1647.522	1646.847	-0.82338809	0.56730545
1214.695	1214.304	-0.82357789	0.5670498
1889.612	1888.928	-0.82364001	0.56692795
926.0197	925.9313	-0.82366187	0.56694041
1306.901	1306.502	-0.82369031	0.56688233
510.9062	510.9433	-0.8238585	0.56667185
1411.152	1410.652	-0.82392517	0.56653618
1305.522	1307.755	-0.82398183	0.56645845
245.6168	245.6739	-0.82417502	0.56622181
1517.848	1517.21	-0.82425266	0.56605467
598.7565	599.423	-0.82430711	0.56601549
932.133	931.7197	-0.82435383	0.56593355
206.9677	207.0815	-0.82447947	0.56577989
162.0871	162.2015	-0.8244993	0.5657527
1242.046	1241.771	-0.82324735	0.56752834
943.4547	943.3279	-0.8233153	0.56744284
1142.149	1141.881	-0.82354323	0.56710335
1534.707	1534.195	-0.82359329	0.5670128
1908.582	1907.666	-0.82423718	0.56605846
1854.614	1852.11	-0.82424709	0.56604667
1689.739	1689.08	-0.82379939	0.56670605
