1106.541	1104.797	-0.87902492	0.47459963
1502.135	1500.859	-0.82370501	0.56685205
827.4192	827.3401	-0.82373419	0.56683952
427.6106	428.2624	-0.82378464	0.56678251
481.2272	481.9768	-0.8242468	0.56610806
1714.527	1713.692	-0.82433478	0.56592575
218.4773	218.7445	-0.82323768	0.56758479
427.2227	427.3683	-0.82324571	0.56756504
1743.838	1743.254	-0.82325891	0.56748828
85.38788	85.83362	-0.82329699	0.56750377
1372.006	1371.552	-0.82376229	0.56677477
356.7166	356.7962	-0.82388911	0.56663345
1353.794	1353.254	-0.8242978	0.5659965
905.0464	904.6996	-0.82448535	0.56574308
106.3864	106.5025	-0.82451171	0.56573672
376.0433	376.2186	-0.82342404	0.56730831
818.1943	818.0734	-0.82368171	0.56691618
857.8588	857.7159	-0.82368956	0.56690308
1468.555	1468.055	-0.8237936	0.56672482
508.9217	508.9287	-0.8239499	0.56653902
420.0904	420.1354	-0.82405352	0.56639183
1628.125	1627.534	-0.82367595	0.56688842
570.0649	570.1369	-0.82465452	0.56551041
1513.446	1512.891	-0.82514863	0.564748
1530.644	1529.728	-0.82513902	0.56476125
1025.315	1024.783	-0.82603068	0.5634792
1048.694	1048.228	-0.8260424	0.56346098
1025.87	1025.417	-0.82599125	0.56353692
291.1055	291.1048	-0.82468838	0.56547211
1452.997	1452.453	-0.82479755	0.56526344
