564.3448	562.7115	-0.8788142	0.47488975
759.2728	757.7689	-0.87896126	0.47465341
1069.076	1067.193	-0.87900512	0.47462946
1106.541	1104.797	-0.87902492	0.47459963
320.1017	320.3844	-0.82364501	0.56698962
850.5825	851.7375	-0.82366886	0.56693341
676.3752	676.2983	-0.82374666	0.56682769
427.6106	428.2624	-0.82378464	0.56678251
1313.881	1313.298	-0.82386677	0.56662554
1968.487	1968.124	-0.82391261	0.56652779
1960.492	1959.871	-0.82394874	0.56647564
490.938	490.9176	-0.82403276	0.56641921
421.2485	421.2302	-0.82423626	0.56612581
1714.527	1713.692	-0.82433478	0.56592575
1752.353	1751.612	-0.82328068	0.56745629
1035.858	1035.686	-0.8234011	0.56731434
1555.332	1555.42	-0.82354873	0.56707653
1399.21	1398.77	-0.82378293	0.56674352
1687.92	1685.467	-0.82388383	0.5665834
681.4559	681.2894	-0.82414352	0.5662503
598.7565	599.423	-0.82430711	0.56601549
765.6721	765.4436	-0.82436511	0.56592417
853.7534	853.4781	-0.82441469	0.56584823
162.0871	162.2015	-0.8244993	0.5657527
990.2488	989.8817	-0.82454619	0.56565074
123.7824	124.1591	-0.82331102	0.56748199
376.0433	376.2186	-0.82342404	0.56730831
1468.555	1468.055	-0.8237936	0.56672482
1426.553	1426.021	-0.82415809	0.56619657
1908.582	1907.666	-0.82423718	0.56605846
1925.361	1924.607	-0.82313749	0.56765555
1928.236	1927.341	-0.82398941	0.56641805
443.8567	443.7782	-0.82461888	0.56556747
743.869	743.9527	-0.82472203	0.5654048
539.064	538.9878	-0.82481768	0.56527368
357.2155	357.2576	-0.82540582	0.56442179
1072.922	1072.42	-0.82594802	0.56359826
1135.919	1135.417	-0.82602904	0.56347674
1585.971	1585.415	-0.82539102	0.56439027
572.2208	571.433	-0.8259184	0.56366289
558.7739	560.4067	-0.82508694	0.56487971
97.04997	97.27315	-0.82462717	0.56556876
1574.243	1573.718	-0.82460459	0.56553921
1185.839	1188.33	-0.82476303	0.56532581
474.2856	474.1684	-0.82493219	0.56510915
1018.115	1017.729	-0.82517112	0.56473751
294.5753	294.4142	-0.82523772	0.56466999
435.9813	436.3912	-0.82525094	0.56464508
1252.133	1251.633	-0.82536053	0.56445028
1498.286	1497.946	-0.8254237	0.56434658
304.5139	303.3544	-0.82561306	0.56412071
770.2665	770.1595	-0.82563079	0.56407587
767.2429	767.2292	-0.82564063	0.56406159
776.7348	775.2473	-0.82562111	0.56408983
851.4719	851.1547	-0.82566436	0.56402331
1097.71	1096.811	-0.82569324	0.56397039
1728.588	1727.848	-0.82568885	0.56394765
1528.695	1527.598	-0.82573236	0.56389349
1886.545	1885.742	-0.82590061	0.56362978
1352.235	1351.921	-0.82471515	0.56538826
1087.645	1087.294	-0.82482282	0.56524304
1386.871	1386.299	-0.82490373	0.56511153
1493.624	1492.969	-0.82490342	0.56510704
783.7216	783.4841	-0.82492125	0.56511245
1302.089	1301.591	-0.82514137	0.56476835
940.7321	940.4031	-0.82516107	0.56475554
547.459	547.3162	-0.82520802	0.56470336
763.6456	763.3629	-0.82544255	0.56435157
111.387	111.336	-0.82547204	0.5643344
386.5964	386.4414	-0.82570151	0.56398798
467.9384	467.7741	-0.82573456	0.56393635
1193.468	1193.031	-0.82574108	0.56389606
907.6195	907.2519	-0.82575685	0.56388549
1029.824	1029.318	-0.82576044	0.56387495
173.3107	173.307	-0.82600586	0.56355042
1796.175	1795.423	-0.82471302	0.56537047
1165.506	1165.085	-0.824963	0.565035
320.6021	320.4633	-0.82607053	0.56344993
1223.062	1222.632	-0.82477501	0.56530681
1701.515	1700.506	-0.82628452	0.56307585
1597.37	1596.279	-0.82630939	0.56304435
