564.3448	562.7115	-0.8788142	0.47488975
1852.485	1850.673	-0.87894608	0.47488125
731.1678	729.9003	-0.8788385	0.47487606
512.8141	511.2067	-0.87889288	0.47473402
676.3752	676.2983	-0.82374666	0.56682769
1960.492	1959.871	-0.82394874	0.56647564
1718.552	1719.962	-0.82395933	0.56647196
476.3435	476.0659	-0.82434865	0.56595997
1157.324	1156.548	-0.82443978	0.56579852
1752.353	1751.612	-0.82328068	0.56745629
1864.049	1863.291	-0.82332491	0.5673867
430.8495	430.862	-0.82335948	0.56739986
1214.695	1214.304	-0.82357789	0.5670498
1306.901	1306.502	-0.82369031	0.56688233
1215.358	1215.08	-0.82371821	0.5668459
1029.781	1029.562	-0.82403764	0.56638963
1050.321	1049.874	-0.82426299	0.56606074
1713.409	1712.664	-0.82428868	0.56599295
1088.656	1088.222	-0.82433969	0.56594735
585.4363	585.343	-0.82439319	0.56589068
162.0871	162.2015	-0.8244993	0.5657527
1704.268	1703.432	-0.8244741	0.56572326
797.0395	796.842	-0.82422276	0.56613015
1768.924	1768.112	-0.8243588	0.56588814
417.3038	417.263	-0.82459336	0.56560571
1629.229	1628.592	-0.82395216	0.56648674
1657.397	1656.837	-0.82334917	0.56736146
676.4638	676.4442	-0.82352341	0.56715204
553.2131	552.7484	-0.82468369	0.56546858
437.4459	437.1319	-0.82463579	0.56554306
571.7976	571.4018	-0.82463497	0.56553888
743.869	743.9527	-0.82472203	0.5654048
183.6434	183.686	-0.8249558	0.56508613
158.8834	158.818	-0.82495885	0.56508252
1547.632	1547.129	-0.82511819	0.56479087
360.3362	360.1025	-0.82540763	0.56441903
1099.006	1098.472	-0.82589857	0.56366954
293.2006	293.1617	-0.82511104	0.56485513
1419.163	1418.566	-0.82533388	0.56448162
1605.72	1604.984	-0.82557327	0.56412272
323.9058	323.9005	-0.82511753	0.56484446
1225.193	1225.513	-0.82465051	0.56548827
895.2988	895.5642	-0.82466905	0.56547568
1422.428	1422.04	-0.82466334	0.56546062
852.2936	852.4417	-0.82498187	0.56502104
966.2155	965.8181	-0.82507162	0.56488511
1294.642	1293.925	-0.82510249	0.56482549
1640.308	1638.814	-0.82515215	0.56473691
1852.239	1851.65	-0.82516533	0.56470737
1560.096	1557.456	-0.82528463	0.56454714
1363.457	1363.489	-0.82532002	0.56450442
510.7974	509.8753	-0.82542232	0.56439159
296.943	296.6842	-0.8255766	0.56417432
300.5111	300.1313	-0.82560131	0.56413802
1634.315	1632.824	-0.8256931	0.563946
1432.98	1432.364	-0.82574553	0.56387865
1886.545	1885.742	-0.82590061	0.56362978
496.9767	496.2783	-0.82595188	0.56361686
409.196	408.864	-0.82602616	0.5635115
1087.645	1087.294	-0.82482282	0.56524304
160.7079	160.7809	-0.82488984	0.56518319
1237.698	1237.157	-0.82500442	0.56497129
1825.807	1823.413	-0.82507308	0.56484352
1105.128	1104.715	-0.82512675	0.56479851
1222.723	1222.224	-0.82513812	0.56477669
940.7321	940.4031	-0.82516107	0.56475554
1133.651	1133.225	-0.82527496	0.56458067
278.0291	277.9569	-0.82545092	0.56435892
763.6456	763.3629	-0.82544255	0.56435157
1273.876	1273.337	-0.82543712	0.56433729
876.9453	876.5851	-0.82547682	0.56429667
1247.899	1247.351	-0.82548234	0.56427231
1492.006	1491.402	-0.82548986	0.56425011
167.8758	167.7549	-0.82562746	0.56410486
516.6708	516.4211	-0.8257052	0.56397739
1805.67	1804.85	-0.82576327	0.56383494
1053.712	1053.213	-0.82580487	0.56380884
484.0843	483.8582	-0.82585013	0.56376645
145.4898	145.3477	-0.82602316	0.56352612
1504.173	1503.606	-0.82473692	0.56534952
668.667	668.411	-0.82543558	0.56436572
1442.606	1442.012	-0.82543049	0.56433927
1752.045	1751.229	-0.82581977	0.56375479
1250.807	1250.266	-0.82590086	0.56365944
1489.132	1488.469	-0.82593566	0.5635975
1377.05	1376.435	-0.82604736	0.56343897
765.0714	764.8338	-0.82475283	0.565359
765.1472	764.8076	-0.82591891	0.56365415
917.4327	918.8184	-0.8255371	0.56420673
1703.588	1704.693	-0.82621522	0.56317728
1713.712	1712.97	-0.82632832	0.56301105
529.6957	529.0803	-0.82694518	0.56215716
563.5659	563.5831	-0.82742234	0.5614532
828.6567	829.3661	-0.82676861	0.56240434
1850.167	1849.452	-0.82750622	0.56127162
1903.031	1902.263	-0.8269277	0.56212099
704.5131	704.4612	-0.82721673	0.56175028
1115.847	1115.35	-0.82743273	0.56141437
290.4295	290.3087	-0.82618226	0.56328721
292.3704	292.282	-0.82636426	0.56302018
926.3134	926.0454	-0.82670224	0.56249777
96.95129	97.64815	-0.82615303	0.56333752
404.5739	403.5411	-0.82630488	0.56310293
920.7012	920.6501	-0.82635741	0.56300446
340.4612	340.4544	-0.82637058	0.563009
995.5952	994.9052	-0.82641062	0.56292314
1147.564	1147.374	-0.82725364	0.5616768
1667.149	1666.901	-0.82727564	0.5616203
1250.478	1250.18	-0.82735834	0.56151794
725.1461	725.1555	-0.82739944	0.56148026
216.9173	218.3765	-0.82740728	0.56148909
223.9448	224.0287	-0.82743704	0.56144503
956.0504	955.9163	-0.82748909	0.56133829
402.4929	402.2711	-0.8262571	0.56317308
1175.757	1175.298	-0.82625804	0.56313911
448.5549	448.1626	-0.82645574	0.56287972
1814.17	1813.411	-0.82654526	0.56268756
1097.966	1097.593	-0.82662891	0.56259802
1217.706	1217.315	-0.82670631	0.56247894
1271.797	1271.334	-0.82689105	0.56220488
170.3804	170.488	-0.82698247	0.56211642
437.0188	436.8355	-0.82698365	0.56210428
1880.739	1880.001	-0.82700407	0.56200974
842.2435	842.058	-0.8270648	0.56196814
467.4167	467.364	-0.82707785	0.56196444
780.8176	780.6789	-0.82710582	0.56191036
457.5294	457.5769	-0.8271402	0.56187306
1358.051	1357.581	-0.82719706	0.56175058
657.4341	657.1351	-0.8261607	0.56330418
1291.025	1290.609	-0.82688027	0.56221986
1460.626	1460.136	-0.8269102	0.56216798
367.725	367.7665	-0.82728069	0.56166976
815.5023	815.3702	-0.82740092	0.56147427
1781.234	1780.418	-0.82617892	0.56322687
765.0062	764.7278	-0.82650594	0.56279304
881.7527	881.4786	-0.82677061	0.56239918
1020.683	1020.399	-0.82700545	0.56204778
720.7849	721.1063	-0.82806177	0.56050318
326.8083	327.1676	-0.82828207	0.56019361
664.5384	664.96	-0.82837779	0.56003838
945.2569	945.3315	-0.82865613	0.55961452
453.9249	454.3911	-0.82835732	0.56007728
1879.038	1879.247	-0.82866243	0.55956172
1865.281	1864.882	-0.82788963	0.56070516
306.6306	306.4641	-0.82846362	0.5599259
121.1175	122.2446	-0.82890086	0.55928554
540.4954	541.207	-0.82756178	0.56124857
843.7681	843.7272	-0.82768878	0.56104864
509.4559	509.7966	-0.82777575	0.56093422
1718.355	1718.904	-0.8281754	0.56029015
1500.015	1499.916	-0.82818611	0.56028479
1112.908	1112.982	-0.82826926	0.56017959
71.08028	71.88647	-0.82834425	0.5601115
1189.75	1190.668	-0.82840667	0.55997288
1472.809	1471.608	-0.82861883	0.55964596
612.4542	612.7496	-0.82864993	0.5596378
1086.505	1086.614	-0.82875978	0.55945481
1675.844	1676.252	-0.82877866	0.5593995
1039.703	1039.978	-0.82883441	0.5593463
800.4732	800.1392	-0.8289273	0.55921903
330.4304	330.7453	-0.82766407	0.56110614
